RecordNumber,HydroFeature,AllocationBlock,Wap,FromDate,ToDate,FromMonth,ToMonth,AllocatedRate,AllocatedAnnualVolume,WaterUse,IrrigationArea,ConsentStatus,ExtSiteName,NZTMX,NZTMY,CatchmentName,CatchmentNumber,CatchmentGroupName,CatchmentGroupNumber,SwazName,SwazGroupName,SwazSubRegionalName,GwazName,CwmsName,FlowSite
CRC051210.1,Groundwater,A,K37/1430,2007-08-30,2014-10-31,7,6,22.01,545806,agriculture,180,Terminated - Replaced,Missing Name,1497114.0,5141487.0,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC051210.1,Surface Water,A,K37/1430,2007-08-30,2014-10-31,7,6,51.0,1608512,agriculture,180,Terminated - Replaced,Missing Name,1497114.0,5141487.0,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC051210.1,Surface Water,A,K37/1430,2007-08-30,2014-10-31,7,6,51.0,1608512,agriculture,180,Terminated - Replaced,Missing Name,1497114.0,5141487.0,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC152835,Groundwater,A,K37/1430,2014-10-31,2040-09-23,7,6,26.01,462175,agriculture,180,Issued - Active,Missing Name,1497114.0,5141487.0,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC152835,Groundwater,A,K37/1430,2014-10-31,2040-09-23,7,6,26.01,462175,agriculture,180,Issued - Active,Missing Name,1497114.0,5141487.0,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC152835,Surface Water,A,K37/1430,2014-10-31,2040-09-23,7,6,47.0,1482354,agriculture,180,Issued - Active,Missing Name,1497114.0,5141487.0,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC152835,Surface Water,A,K37/1430,2014-10-31,2040-09-23,7,6,47.0,1482354,agriculture,180,Issued - Active,Missing Name,1497114.0,5141487.0,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC021199,Groundwater,A,K36/0549,2002-04-22,2037-04-19,7,6,0.0,275940,agriculture,60,Issued - Active,Missing Name,1483759.6076454,5157137.82253259,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC021199,Groundwater,A,K36/0549,2002-04-22,2037-04-19,7,6,0.0,275940,agriculture,60,Issued - Active,Missing Name,1483759.6076454,5157137.82253259,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC021199,Groundwater,A,K36/0549,2002-04-22,2037-04-19,7,6,0.0,275940,agriculture,60,Issued - Active,Missing Name,1483759.6076454,5157137.82253259,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168841
CRC021199,Groundwater,A,K36/0549,2002-04-22,2037-04-19,7,6,0.0,275940,agriculture,60,Issued - Active,Missing Name,1483759.6076454,5157137.82253259,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168846
CRC021199,Surface Water,A,K36/0549,2002-04-22,2037-04-19,7,6,26.0,820026,agriculture,60,Issued - Active,Missing Name,1483759.6076454,5157137.82253259,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,68801
CRC021199,Surface Water,A,K36/0549,2002-04-22,2037-04-19,7,6,26.0,820026,agriculture,60,Issued - Active,Missing Name,1483759.6076454,5157137.82253259,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168833
CRC021199,Surface Water,A,K36/0549,2002-04-22,2037-04-19,7,6,26.0,820026,agriculture,60,Issued - Active,Missing Name,1483759.6076454,5157137.82253259,North Branch Ashburton River / Hakatere,6880100.0,Ashburton River,688.0,North Branch,Ashburton River,Ashburton,Ashburton River,Ashburton,168841
